date,state_code,state_name,actual,normal,deviation,rainfall_1day,rainfall_3day,rainfall_7day,temperature,humidity,pressure,wind_speed,flood_occurred
2010-07-30,12,Arunachal Pradesh,41.43,19.09,117.02,41.43,53.400000000000006,90.11,25.5,95,971.8,4.9,0.0
2010-07-31,12,Arunachal Pradesh,4.3,19.49,-77.94,4.3,53.95,88.15,27.0,87,972.0,6.2,0.0
2010-08-01,12,Arunachal Pradesh,24.78,14.29,73.41,24.78,70.51,107.21,27.1,86,971.9,5.9,0.0
2010-08-02,12,Arunachal Pradesh,5.05,14.46,-65.08,5.05,34.13000000000001,89.78,27.2,90,972.1,3.2,0.0
2010-08-03,12,Arunachal Pradesh,11.79,15.47,-23.79,11.79,41.620000000000005,99.32,26.7,91,971.1,2.8,0.0
2010-08-04,12,Arunachal Pradesh,26.0,13.3,95.49,26.0,42.84,121.57,25.8,93,971.1,5.0,0.0
2010-08-05,12,Arunachal Pradesh,0.1,9.29,-98.92,0.1,37.89000000000001,113.45,28.9,81,971.8,3.8,0.0
2010-08-06,12,Arunachal Pradesh,1.43,12.29,-88.36,1.43,27.53000000000001,73.44999999999999,28.5,83,973.6,5.2,0.0
2010-08-07,12,Arunachal Pradesh,9.87,12.37,-20.21,9.87,11.400000000000006,79.02,27.7,88,972.3,6.2,0.0
2010-08-08,12,Arunachal Pradesh,7.54,11.15,-32.38,7.54,18.840000000000007,61.78,27.6,89,970.6,4.7,0.0
2010-08-09,12,Arunachal Pradesh,7.15,11.87,-39.76,7.15,24.56000000000001,63.87999999999999,27.7,87,969.7,4.5,0.0
2010-08-10,12,Arunachal Pradesh,0.45,12.5,-96.4,0.45,15.140000000000008,52.53999999999999,28.4,85,970.3,4.2,0.0
2010-08-11,12,Arunachal Pradesh,10.47,13.17,-20.5,10.47,18.070000000000007,37.00999999999999,28.4,85,971.1,4.2,0.0
2010-08-12,12,Arunachal Pradesh,3.89,10.04,-61.25,3.89,14.81000000000001,40.79999999999999,27.9,88,971.6,3.6,0.0
2010-08-13,12,Arunachal Pradesh,7.98,10.83,-26.32,7.98,22.34000000000001,47.35,26.2,95,972.4,2.3,0.0
2010-08-14,12,Arunachal Pradesh,8.61,9.73,-11.51,8.61,20.48000000000001,46.09,26.6,92,971.7,4.9,0.0
2010-08-15,12,Arunachal Pradesh,8.82,15.35,-42.54,8.82,25.41000000000001,47.37,26.5,94,973.4,3.6,0.0
2010-08-16,12,Arunachal Pradesh,9.49,18.77,-49.44,9.49,26.92000000000001,49.71,26.6,92,972.8,7.1,0.0
2010-08-17,12,Arunachal Pradesh,18.16,17.37,4.55,18.16,36.47000000000001,67.41999999999999,26.3,91,970.8,6.5,0.0
2010-08-18,12,Arunachal Pradesh,14.23,15.07,-5.57,14.23,41.88000000000001,71.17999999999999,25.8,94,971.6,3.4,0.0
2010-08-19,12,Arunachal Pradesh,4.88,12.7,-61.57,4.88,37.27000000000001,72.17,26.3,95,974.3,3.0,0.0
2010-08-20,12,Arunachal Pradesh,13.7,11.67,17.4,13.7,32.81000000000001,77.88999999999999,25.4,97,975.5,4.2,0.0
2010-08-21,12,Arunachal Pradesh,27.84,15.44,80.31,27.84,46.42000000000001,97.12,25.1,97,973.0,6.4,0.0
2010-08-22,12,Arunachal Pradesh,23.95,14.53,64.83,23.95,65.49000000000001,112.25,25.5,95,972.2,3.9,0.0
2010-08-23,12,Arunachal Pradesh,32.22,12.95,148.8,32.22,84.01000000000002,134.98,25.4,97,972.2,2.1,0.0
2010-08-24,12,Arunachal Pradesh,8.01,15.55,-48.49,8.01,64.18,124.83,27.0,88,971.9,2.6,0.0
2010-08-25,12,Arunachal Pradesh,2.62,13.57,-80.69,2.62,42.850000000000016,113.21999999999998,27.4,86,972.5,3.1,0.0
2010-08-26,12,Arunachal Pradesh,3.68,11.73,-68.63,3.68,14.310000000000016,112.02,26.5,89,972.2,5.3,0.0
2010-08-27,12,Arunachal Pradesh,20.07,13.89,44.49,20.07,26.37000000000001,118.39,25.7,94,972.4,5.5,0.0
2010-08-28,12,Arunachal Pradesh,11.64,11.33,2.74,11.64,35.390000000000015,102.18999999999998,25.5,97,972.7,2.3,0.0
2010-08-29,12,Arunachal Pradesh,2.45,12.69,-80.69,2.45,34.16000000000002,80.69,27.5,85,971.8,2.2,0.0
2010-08-30,12,Arunachal Pradesh,1.33,12.72,-89.54,1.33,15.420000000000016,49.8,27.2,87,971.4,2.5,0.0
2010-08-31,12,Arunachal Pradesh,0.16,11.49,-98.61,0.16,3.940000000000015,41.95,25.5,95,971.6,2.2,0.0
2010-09-01,12,Arunachal Pradesh,9.97,8.38,18.97,9.97,11.460000000000017,49.3,25.8,95,973.0,2.5,0.0
2010-09-02,12,Arunachal Pradesh,10.79,11.55,-6.58,10.79,20.920000000000016,56.41,26.4,93,973.6,2.2,0.0
2010-09-03,12,Arunachal Pradesh,2.14,10.29,-79.2,2.14,22.900000000000013,38.48,27.0,87,972.4,3.5,0.0
2010-09-04,12,Arunachal Pradesh,33.83,13.73,146.39,33.83,46.76000000000001,60.67,25.6,94,971.4,4.7,0.0
2010-09-05,12,Arunachal Pradesh,39.69,13.64,190.98,39.69,75.66000000000001,97.91,25.7,93,971.9,3.6,0.0
2010-09-06,12,Arunachal Pradesh,24.37,16.06,51.74,24.37,97.89,120.95,25.6,94,972.0,3.2,0.0
2010-09-07,12,Arunachal Pradesh,9.94,10.97,-9.39,9.94,74.00000000000001,130.73,25.9,90,972.8,2.6,0.0
2010-09-08,12,Arunachal Pradesh,28.04,10.04,179.28,28.04,62.350000000000016,148.8,26.0,90,973.8,3.5,0.0
2010-09-09,12,Arunachal Pradesh,48.69,10.48,364.6,48.69,86.67000000000002,186.7,25.5,94,973.9,3.6,0.0
2010-09-10,12,Arunachal Pradesh,57.74,9.05,538.01,57.74,134.47000000000003,242.3,25.0,94,972.5,5.8,0.0
2010-09-11,12,Arunachal Pradesh,14.53,15.23,-4.6,14.53,120.96,223.0,25.4,94,973.6,3.6,0.0
2010-09-12,12,Arunachal Pradesh,0.93,19.85,-95.31,0.93,73.20000000000002,184.24,26.9,85,973.3,3.0,0.0
2010-09-13,12,Arunachal Pradesh,6.31,20.55,-69.29,6.31,21.77000000000001,166.18,26.0,90,972.0,3.0,0.0
2010-09-14,12,Arunachal Pradesh,4.8,21.59,-77.77,4.8,12.040000000000012,161.04000000000002,25.3,91,972.3,2.3,0.0
2010-09-15,12,Arunachal Pradesh,18.65,16.9,10.36,18.65,29.76000000000001,151.64999999999998,25.4,91,973.0,3.3,0.0
2010-09-16,12,Arunachal Pradesh,9.46,15.16,-37.6,9.46,32.91000000000001,112.42000000000002,25.0,91,973.8,2.5,0.0
2010-09-17,12,Arunachal Pradesh,10.29,12.63,-18.53,10.29,38.40000000000001,64.97,25.2,93,973.8,3.5,0.0
2010-09-18,12,Arunachal Pradesh,4.48,12.97,-65.46,4.48,24.23000000000001,54.92,26.1,88,974.7,2.5,0.0
2010-09-19,12,Arunachal Pradesh,9.42,11.61,-18.86,9.42,24.19000000000001,63.41,25.0,92,975.6,2.9,0.0
2010-09-20,12,Arunachal Pradesh,11.37,15.02,-24.3,11.37,25.27000000000001,68.47000000000001,24.6,94,975.4,2.3,0.0
2010-09-21,12,Arunachal Pradesh,9.82,13.68,-28.22,9.82,30.610000000000014,73.49000000000001,25.0,93,976.0,3.8,0.0
2010-09-22,12,Arunachal Pradesh,0.15,10.45,-98.56,0.15,21.34000000000001,54.99000000000001,26.3,85,975.2,3.2,0.0
2010-09-23,12,Arunachal Pradesh,0.0,8.42,-100.0,0.0,9.970000000000017,45.53000000000001,27.1,83,973.6,3.7,0.0
2010-09-24,12,Arunachal Pradesh,21.06,10.29,104.66,21.06,21.21000000000001,56.3,25.2,91,973.7,3.0,0.0
2010-09-25,12,Arunachal Pradesh,3.58,9.46,-62.16,3.58,24.64000000000001,55.400000000000006,24.4,94,974.7,3.1,0.0
2010-09-26,12,Arunachal Pradesh,23.58,13.86,70.13,23.58,48.22000000000001,69.56,24.2,95,975.7,4.0,0.0
2010-09-27,12,Arunachal Pradesh,29.17,13.39,117.85,29.17,56.33000000000001,87.36,24.4,95,975.1,6.1,0.0
2010-09-28,12,Arunachal Pradesh,20.28,8.92,127.35,20.28,73.03000000000002,97.82,24.8,95,976.8,2.6,0.0
2010-09-29,12,Arunachal Pradesh,1.99,8.84,-77.49,1.99,51.44000000000002,99.66,25.5,85,977.5,3.1,0.0
2010-09-30,12,Arunachal Pradesh,0.0,7.46,-100.0,0.0,22.270000000000017,99.66,25.8,81,976.9,3.1,0.0
2010-10-01,12,Arunachal Pradesh,2.82,9.54,-70.44,2.82,4.810000000000017,81.42,25.6,83,976.7,2.9,0.0
2010-10-02,12,Arunachal Pradesh,0.56,10.27,-94.55,0.56,3.380000000000017,78.4,25.6,82,976.5,2.8,0.0
2010-10-03,12,Arunachal Pradesh,0.03,11.94,-99.75,0.03,3.410000000000017,54.85000000000001,26.2,79,976.5,4.4,0.0
2010-10-04,12,Arunachal Pradesh,1.93,11.12,-82.64,1.93,2.5200000000000173,27.610000000000007,26.0,78,975.7,4.7,0.0
2010-10-05,12,Arunachal Pradesh,2.54,9.11,-72.12,2.54,4.500000000000018,9.870000000000006,25.5,79,975.2,3.7,0.0
2010-10-06,12,Arunachal Pradesh,6.22,8.95,-30.5,6.22,10.690000000000015,14.100000000000009,24.0,87,976.4,4.5,0.0
2010-10-07,12,Arunachal Pradesh,1.31,9.34,-85.97,1.31,10.070000000000016,15.410000000000007,23.5,90,976.0,4.4,0.0
2010-10-08,12,Arunachal Pradesh,2.43,8.08,-69.93,2.43,9.960000000000017,15.020000000000008,22.7,94,973.9,7.2,0.0
2010-10-09,12,Arunachal Pradesh,13.02,6.36,104.72,13.02,16.760000000000016,27.480000000000008,22.5,89,969.7,3.6,0.0
2010-10-10,12,Arunachal Pradesh,6.8,6.32,7.59,6.8,22.25000000000001,34.25000000000001,22.7,94,971.9,2.4,0.0
2010-10-11,12,Arunachal Pradesh,4.99,6.15,-18.86,4.99,24.810000000000016,37.31000000000001,23.7,88,975.5,2.3,0.0
2010-10-12,12,Arunachal Pradesh,0.22,4.47,-95.08,0.22,12.010000000000016,34.99000000000001,24.8,80,976.3,4.1,0.0
2010-10-13,12,Arunachal Pradesh,0.0,4.23,-100.0,0.0,5.210000000000016,28.77000000000001,25.3,80,975.3,3.0,0.0
2010-10-14,12,Arunachal Pradesh,0.08,3.12,-97.44,0.08,0.300000000000016,27.540000000000006,26.1,79,974.1,5.0,0.0
2010-10-15,12,Arunachal Pradesh,1.96,4.99,-60.72,1.96,2.040000000000016,27.070000000000007,26.1,80,975.3,5.1,0.0
2010-10-16,12,Arunachal Pradesh,2.05,5.15,-60.19,2.05,4.090000000000016,16.10000000000001,25.0,87,976.6,3.5,0.0
2010-10-17,12,Arunachal Pradesh,2.95,6.11,-51.72,2.95,6.960000000000016,12.250000000000009,24.4,89,977.5,3.9,0.0
2010-10-18,12,Arunachal Pradesh,2.38,4.48,-46.88,2.38,7.380000000000016,9.640000000000008,24.3,87,977.8,4.5,0.0
2010-10-19,12,Arunachal Pradesh,0.06,2.72,-97.79,0.06,5.390000000000016,9.480000000000006,25.1,81,977.0,4.2,0.0
2010-10-20,12,Arunachal Pradesh,0.0,3.67,-100.0,0.0,2.440000000000016,9.480000000000006,25.8,76,976.1,4.7,0.0
2010-10-21,12,Arunachal Pradesh,2.67,5.1,-47.65,2.67,2.730000000000016,12.070000000000006,24.3,79,974.2,5.7,0.0
2010-10-22,12,Arunachal Pradesh,1.96,7.52,-73.94,1.96,4.630000000000016,12.070000000000007,23.4,85,973.0,4.7,0.0
2010-10-23,12,Arunachal Pradesh,3.93,3.25,20.92,3.93,8.560000000000016,13.950000000000006,24.6,80,972.0,3.3,0.0
2010-10-24,12,Arunachal Pradesh,13.5,4.06,232.51,13.5,19.39000000000001,24.500000000000007,23.9,87,973.5,3.2,0.0
2010-10-25,12,Arunachal Pradesh,1.72,3.27,-47.4,1.72,19.150000000000016,23.840000000000007,23.4,87,976.8,3.2,0.0
2010-10-26,12,Arunachal Pradesh,0.04,2.11,-98.1,0.04,15.260000000000016,23.820000000000007,23.8,79,977.9,3.5,0.0
2010-10-27,12,Arunachal Pradesh,0.31,1.78,-82.58,0.31,2.070000000000016,24.13000000000001,23.5,80,978.2,3.7,0.0
2010-10-28,12,Arunachal Pradesh,5.56,0.57,875.44,5.56,5.910000000000015,27.020000000000007,22.4,86,979.5,3.6,0.0
2010-10-29,12,Arunachal Pradesh,0.12,0.81,-85.19,0.12,5.990000000000015,25.180000000000007,22.4,83,981.4,3.4,0.0
2010-10-30,12,Arunachal Pradesh,0.0,0.95,-100.0,0.0,5.680000000000016,21.250000000000007,22.9,80,982.6,4.8,0.0
2010-10-31,12,Arunachal Pradesh,0.0,0.41,-100.0,0.0,0.1200000000000159,7.750000000000007,22.9,77,981.1,4.0,0.0
2010-11-01,12,Arunachal Pradesh,0.0,0.46,-100.0,0.0,0.0,6.030000000000007,22.3,79,979.1,3.4,0.0
2010-11-02,12,Arunachal Pradesh,0.12,1.13,-89.38,0.12,0.1200000000000159,6.110000000000007,21.5,83,980.2,3.6,0.0
2010-11-03,12,Arunachal Pradesh,2.02,1.64,23.17,2.02,2.140000000000016,7.8200000000000065,21.7,80,981.2,3.9,0.0
2010-11-04,12,Arunachal Pradesh,0.0,2.28,-100.0,0.0,2.140000000000016,2.260000000000007,22.2,79,980.8,4.0,0.0
2010-11-05,12,Arunachal Pradesh,0.0,3.52,-100.0,0.0,2.020000000000016,2.140000000000007,22.3,79,980.3,4.1,0.0
2010-11-06,12,Arunachal Pradesh,0.0,4.51,-100.0,0.0,0.0,2.140000000000007,22.3,76,980.0,3.9,0.0
2010-11-07,12,Arunachal Pradesh,0.0,1.1,-100.0,0.0,0.0,2.140000000000007,21.7,74,980.5,4.1,0.0
2010-11-08,12,Arunachal Pradesh,0.0,0.61,-100.0,0.0,0.0,2.140000000000007,21.2,77,982.1,3.8,0.0
2010-11-09,12,Arunachal Pradesh,0.0,0.99,-100.0,0.0,0.0,2.0200000000000067,21.7,79,983.1,4.0,0.0
2010-11-10,12,Arunachal Pradesh,0.0,1.68,-100.0,0.0,0.0,0.0,22.2,76,981.1,3.9,0.0
2010-11-11,12,Arunachal Pradesh,0.0,2.2,-100.0,0.0,0.0,0.0,21.7,78,979.3,3.2,0.0
2010-11-12,12,Arunachal Pradesh,0.0,0.97,-100.0,0.0,0.0,0.0,20.6,79,977.4,4.7,0.0
2010-11-13,12,Arunachal Pradesh,0.75,0.47,59.57,0.75,0.750000000000016,0.7500000000000071,21.0,73,978.8,5.0,0.0
2010-11-14,12,Arunachal Pradesh,0.68,0.48,41.67,0.68,1.430000000000016,1.4300000000000073,20.6,76,982.5,5.1,0.0
2010-11-15,12,Arunachal Pradesh,0.31,0.6,-48.33,0.31,1.740000000000016,1.740000000000007,20.6,75,982.9,3.7,0.0
2010-11-16,12,Arunachal Pradesh,0.0,0.99,-100.0,0.0,0.990000000000016,1.740000000000007,20.6,72,980.5,3.3,0.0
2010-11-17,12,Arunachal Pradesh,0.0,0.88,-100.0,0.0,0.310000000000016,1.740000000000007,20.1,79,980.7,3.5,0.0
2010-11-18,12,Arunachal Pradesh,0.0,0.76,-100.0,0.0,0.0,1.740000000000007,21.0,79,980.6,3.2,0.0
2010-11-19,12,Arunachal Pradesh,0.0,1.73,-100.0,0.0,0.0,1.740000000000007,19.8,83,978.1,2.8,0.0
2010-11-20,12,Arunachal Pradesh,16.38,2.07,691.3,16.38,16.380000000000017,17.370000000000005,18.9,95,974.0,6.4,0.0
2010-11-21,12,Arunachal Pradesh,18.52,0.6,2986.67,18.52,34.90000000000001,35.21000000000001,17.9,94,977.0,4.0,0.0
2010-11-22,12,Arunachal Pradesh,1.55,0.41,278.05,1.55,36.45000000000001,36.45,18.4,81,978.0,3.6,0.0
2010-11-23,12,Arunachal Pradesh,0.0,0.38,-100.0,0.0,20.07000000000001,36.45,18.9,77,977.5,2.9,0.0
2010-11-24,12,Arunachal Pradesh,0.0,2.26,-100.0,0.0,1.5500000000000145,36.45,19.2,80,978.8,3.6,0.0
2010-11-25,12,Arunachal Pradesh,0.0,1.52,-100.0,0.0,0.0,36.45,19.7,82,979.3,3.4,0.0
2010-11-26,12,Arunachal Pradesh,0.0,1.29,-100.0,0.0,0.0,36.45,19.7,83,977.6,3.3,0.0
2010-11-27,12,Arunachal Pradesh,0.0,2.15,-100.0,0.0,0.0,20.070000000000007,20.0,84,977.6,2.5,0.0
2010-11-28,12,Arunachal Pradesh,1.08,1.33,-18.8,1.08,1.0800000000000145,2.630000000000007,19.2,87,979.4,2.2,0.0
2010-11-29,12,Arunachal Pradesh,3.06,1.3,135.38,3.06,4.140000000000015,4.140000000000008,18.8,89,979.1,3.5,0.0
2010-11-30,12,Arunachal Pradesh,8.06,0.75,974.67,8.06,12.200000000000015,12.200000000000008,18.3,86,979.1,3.6,0.0
2010-12-01,12,Arunachal Pradesh,3.07,1.38,122.46,3.07,14.190000000000015,15.270000000000008,18.2,82,979.8,4.5,0.0
2010-12-02,12,Arunachal Pradesh,0.0,1.25,-100.0,0.0,11.130000000000017,15.270000000000008,18.2,78,980.5,5.1,0.0
2010-12-03,12,Arunachal Pradesh,0.0,0.68,-100.0,0.0,3.070000000000014,15.270000000000008,17.9,73,981.0,5.2,0.0
2010-12-04,12,Arunachal Pradesh,0.0,0.29,-100.0,0.0,0.0,15.270000000000008,17.5,67,979.8,4.6,0.0
2010-12-05,12,Arunachal Pradesh,0.0,0.27,-100.0,0.0,0.0,14.190000000000008,17.4,67,979.4,4.7,0.0
2010-12-06,12,Arunachal Pradesh,0.0,1.09,-100.0,0.0,0.0,11.130000000000008,17.8,68,980.2,3.8,0.0
2010-12-07,12,Arunachal Pradesh,0.0,1.39,-100.0,0.0,0.0,3.070000000000007,18.4,72,979.6,4.0,0.0
2010-12-08,12,Arunachal Pradesh,0.0,0.37,-100.0,0.0,0.0,0.0,18.9,75,978.3,3.6,0.0
2010-12-09,12,Arunachal Pradesh,0.14,0.23,-39.13,0.14,0.1400000000000142,0.1400000000000071,18.7,83,976.1,3.0,0.0
2010-12-10,12,Arunachal Pradesh,0.2,1.49,-86.58,0.2,0.3400000000000142,0.3400000000000071,18.5,80,974.3,4.0,0.0
2010-12-11,12,Arunachal Pradesh,0.0,1.05,-100.0,0.0,0.3400000000000142,0.3400000000000071,18.4,78,971.6,3.0,0.0
2010-12-12,12,Arunachal Pradesh,6.38,1.63,291.41,6.38,6.580000000000014,6.720000000000007,17.7,75,972.7,5.2,0.0
2010-12-13,12,Arunachal Pradesh,2.84,1.68,69.05,2.84,9.220000000000011,9.560000000000006,16.4,80,977.7,3.2,0.0
2010-12-14,12,Arunachal Pradesh,0.0,2.48,-100.0,0.0,9.220000000000011,9.560000000000006,16.2,80,977.8,3.4,0.0
2010-12-15,12,Arunachal Pradesh,0.0,1.97,-100.0,0.0,2.840000000000014,9.560000000000006,16.2,79,979.3,3.8,0.0
2010-12-16,12,Arunachal Pradesh,0.0,0.8,-100.0,0.0,0.0,9.420000000000003,17.1,76,979.2,4.1,0.0
2010-12-17,12,Arunachal Pradesh,0.0,0.59,-100.0,0.0,0.0,9.220000000000006,17.1,77,978.6,4.0,0.0
2010-12-18,12,Arunachal Pradesh,0.0,1.13,-100.0,0.0,0.0,9.220000000000006,16.6,75,979.3,3.6,0.0
2010-12-19,12,Arunachal Pradesh,0.0,1.18,-100.0,0.0,0.0,2.840000000000007,16.4,74,981.5,4.1,0.0
2010-12-20,12,Arunachal Pradesh,0.0,0.63,-100.0,0.0,0.0,0.0,16.0,73,982.1,4.0,0.0
2010-12-21,12,Arunachal Pradesh,0.0,0.18,-100.0,0.0,0.0,0.0,15.7,75,979.0,4.2,0.0
2010-12-22,12,Arunachal Pradesh,0.0,0.35,-100.0,0.0,0.0,0.0,15.3,74,976.3,3.8,0.0
2010-12-23,12,Arunachal Pradesh,0.0,0.4,-100.0,0.0,0.0,0.0,14.9,70,977.9,3.9,0.0
2010-12-24,12,Arunachal Pradesh,0.09,1.16,-92.24,0.09,0.0900000000000142,0.0900000000000071,14.8,73,979.2,4.8,0.0
2010-12-25,12,Arunachal Pradesh,0.0,1.65,-100.0,0.0,0.0900000000000142,0.0900000000000071,15.6,77,979.3,3.7,0.0
2010-12-26,12,Arunachal Pradesh,0.0,0.69,-100.0,0.0,0.0900000000000142,0.0900000000000071,15.6,74,979.7,3.8,0.0
2010-12-27,12,Arunachal Pradesh,0.0,2.03,-100.0,0.0,0.0,0.0900000000000071,15.8,75,979.9,3.8,0.0
2010-12-28,12,Arunachal Pradesh,0.0,2.65,-100.0,0.0,0.0,0.0900000000000071,16.3,75,980.4,3.6,0.0
2010-12-29,12,Arunachal Pradesh,0.0,0.75,-100.0,0.0,0.0,0.0900000000000071,16.0,78,980.5,4.0,0.0
2010-12-30,12,Arunachal Pradesh,0.0,0.9,-100.0,0.0,0.0,0.0900000000000071,16.6,80,979.6,4.2,0.0
2010-12-31,12,Arunachal Pradesh,0.0,1.32,-100.0,0.0,0.0,0.0,17.3,77,978.0,3.7,0.0
2011-01-01,12,Arunachal Pradesh,0.0,0.79,-100.0,0.0,0.0,0.0,16.1,81,975.7,4.7,0.0
2011-01-02,12,Arunachal Pradesh,0.98,0.59,66.1,0.98,0.9800000000000142,0.9800000000000072,15.3,83,978.9,4.3,0.0
2011-01-03,12,Arunachal Pradesh,0.0,1.36,-100.0,0.0,0.9800000000000142,0.9800000000000072,15.3,80,980.7,4.6,0.0
2011-01-04,12,Arunachal Pradesh,0.0,1.47,-100.0,0.0,0.9800000000000142,0.9800000000000072,15.7,75,979.6,4.0,0.0
2011-01-05,12,Arunachal Pradesh,0.0,0.74,-100.0,0.0,0.0,0.9800000000000072,16.1,75,978.6,4.5,0.0
2011-01-06,12,Arunachal Pradesh,0.0,0.94,-100.0,0.0,0.0,0.9800000000000072,16.8,72,980.0,4.7,0.0
2011-01-07,12,Arunachal Pradesh,0.0,1.38,-100.0,0.0,0.0,0.9800000000000072,16.8,68,980.0,4.4,0.0
2011-01-08,12,Arunachal Pradesh,0.0,1.44,-100.0,0.0,0.0,0.9800000000000072,16.6,67,979.2,4.7,0.0
2011-01-09,12,Arunachal Pradesh,0.0,0.72,-100.0,0.0,0.0,0.0,16.1,71,978.0,4.8,0.0
2011-01-10,12,Arunachal Pradesh,0.0,0.73,-100.0,0.0,0.0,0.0,15.6,73,976.5,3.8,0.0
2011-01-11,12,Arunachal Pradesh,0.0,0.62,-100.0,0.0,0.0,0.0,15.3,71,976.8,4.8,0.0
2011-01-12,12,Arunachal Pradesh,0.0,0.84,-100.0,0.0,0.0,0.0,14.6,72,976.7,4.0,0.0
2011-01-13,12,Arunachal Pradesh,0.0,0.91,-100.0,0.0,0.0,0.0,14.6,71,977.5,4.2,0.0
2011-01-14,12,Arunachal Pradesh,0.12,1.05,-88.57,0.12,0.1200000000000142,0.1200000000000071,14.7,80,979.2,3.2,0.0
2011-01-15,12,Arunachal Pradesh,0.0,1.28,-100.0,0.0,0.1200000000000142,0.1200000000000071,14.5,83,980.2,2.9,0.0
2011-01-16,12,Arunachal Pradesh,0.1,1.6,-93.75,0.1,0.2200000000000142,0.2200000000000071,13.9,88,975.6,7.8,0.0
2011-01-17,12,Arunachal Pradesh,2.4,2.23,7.62,2.4,2.500000000000014,2.620000000000007,13.0,87,977.9,4.1,0.0
2011-01-18,12,Arunachal Pradesh,0.0,1.89,-100.0,0.0,2.500000000000014,2.620000000000007,12.6,82,977.9,3.3,0.0
2011-01-19,12,Arunachal Pradesh,1.51,0.65,132.31,1.51,3.9100000000000144,4.130000000000007,11.6,93,979.2,3.1,0.0
2011-01-20,12,Arunachal Pradesh,0.67,0.69,-2.9,0.67,2.1800000000000144,4.800000000000007,12.6,80,982.3,5.1,0.0
2011-01-21,12,Arunachal Pradesh,0.0,1.18,-100.0,0.0,2.1800000000000144,4.680000000000007,13.4,76,980.3,4.2,0.0
2011-01-22,12,Arunachal Pradesh,0.0,1.05,-100.0,0.0,0.6700000000000143,4.680000000000007,13.8,77,981.0,3.9,0.0
2011-01-23,12,Arunachal Pradesh,0.0,2.2,-100.0,0.0,0.0,4.580000000000007,14.3,79,982.5,3.0,0.0
2011-01-24,12,Arunachal Pradesh,0.0,1.93,-100.0,0.0,0.0,2.1800000000000077,14.3,86,982.5,3.0,0.0
2011-01-25,12,Arunachal Pradesh,0.0,1.0,-100.0,0.0,0.0,2.1800000000000077,14.3,86,983.2,4.1,0.0
2011-01-26,12,Arunachal Pradesh,0.0,1.15,-100.0,0.0,0.0,0.6700000000000071,14.5,85,983.6,3.9,0.0
2011-01-27,12,Arunachal Pradesh,0.0,1.64,-100.0,0.0,0.0,0.0,14.9,88,982.9,4.8,0.0
2011-01-28,12,Arunachal Pradesh,0.0,3.91,-100.0,0.0,0.0,0.0,14.8,82,983.6,4.7,0.0
2011-01-29,12,Arunachal Pradesh,0.0,3.34,-100.0,0.0,0.0,0.0,15.5,75,981.7,4.6,0.0
2011-01-30,12,Arunachal Pradesh,0.0,3.47,-100.0,0.0,0.0,0.0,15.6,75,981.8,4.1,0.0
2011-01-31,12,Arunachal Pradesh,0.0,3.31,-100.0,0.0,0.0,0.0,15.2,78,981.4,4.7,0.0
2011-02-01,12,Arunachal Pradesh,0.0,3.02,-100.0,0.0,0.0,0.0,15.8,78,982.1,4.5,0.0
2011-02-02,12,Arunachal Pradesh,0.0,3.21,-100.0,0.0,0.0,0.0,16.2,80,982.0,3.9,0.0
2011-02-03,12,Arunachal Pradesh,0.0,2.14,-100.0,0.0,0.0,0.0,17.0,81,981.9,3.8,0.0
2011-02-04,12,Arunachal Pradesh,0.0,2.37,-100.0,0.0,0.0,0.0,17.5,82,980.9,3.7,0.0
2011-02-05,12,Arunachal Pradesh,0.0,3.45,-100.0,0.0,0.0,0.0,17.9,80,980.4,3.6,0.0
2011-02-06,12,Arunachal Pradesh,0.0,4.01,-100.0,0.0,0.0,0.0,18.0,75,979.3,4.4,0.0
2011-02-07,12,Arunachal Pradesh,0.0,2.85,-100.0,0.0,0.0,0.0,17.7,72,977.4,3.8,0.0
2011-02-08,12,Arunachal Pradesh,0.0,4.18,-100.0,0.0,0.0,0.0,16.5,83,975.0,3.7,0.0
2011-02-09,12,Arunachal Pradesh,1.33,2.43,-45.27,1.33,1.3300000000000145,1.3300000000000072,16.3,91,975.0,4.7,0.0
2011-02-10,12,Arunachal Pradesh,1.21,2.05,-40.98,1.21,2.5400000000000142,2.540000000000007,16.7,85,978.2,4.5,0.0
2011-02-11,12,Arunachal Pradesh,0.13,1.56,-91.67,0.13,2.670000000000014,2.670000000000007,17.3,80,978.6,3.1,0.0
2011-02-12,12,Arunachal Pradesh,0.0,1.27,-100.0,0.0,1.340000000000014,2.670000000000007,17.8,76,977.6,3.4,0.0
2011-02-13,12,Arunachal Pradesh,0.0,1.66,-100.0,0.0,0.1300000000000142,2.670000000000007,17.9,78,976.5,3.4,0.0
2011-02-14,12,Arunachal Pradesh,0.0,1.37,-100.0,0.0,0.0,2.670000000000007,18.2,76,976.1,3.4,0.0
2011-02-15,12,Arunachal Pradesh,2.67,1.44,85.42,2.67,2.670000000000014,5.340000000000007,17.2,88,978.3,5.1,0.0
2011-02-16,12,Arunachal Pradesh,0.94,3.07,-69.38,0.94,3.610000000000014,4.950000000000006,17.2,93,978.7,3.2,0.0
2011-02-17,12,Arunachal Pradesh,4.14,3.47,19.31,4.14,7.750000000000014,7.880000000000007,17.7,87,977.0,8.9,0.0
2011-02-18,12,Arunachal Pradesh,3.7,3.96,-6.57,3.7,8.780000000000014,11.450000000000006,16.8,78,977.5,8.5,0.0
