date,city,latitude,longitude,temperature,humidity,pressure,wind_speed
2011-12-23,Vishākhapatnam,17.7042,83.2978,22.6,64,1011.9,11.1
2011-12-24,Vishākhapatnam,17.7042,83.2978,22.8,66,1011.2,11.6
2011-12-25,Vishākhapatnam,17.7042,83.2978,22.3,67,1011.2,14.0
2011-12-26,Vishākhapatnam,17.7042,83.2978,22.6,65,1011.0,15.6
2011-12-27,Vishākhapatnam,17.7042,83.2978,23.2,61,1010.5,17.4
2011-12-28,Vishākhapatnam,17.7042,83.2978,24.0,68,1010.6,22.4
2011-12-29,Vishākhapatnam,17.7042,83.2978,24.6,75,1012.1,22.6
2011-12-30,Vishākhapatnam,17.7042,83.2978,24.0,86,1013.4,15.7
2011-12-31,Vishākhapatnam,17.7042,83.2978,23.8,89,1014.1,13.4
2012-01-01,Vishākhapatnam,17.7042,83.2978,24.0,84,1013.0,11.0
2012-01-02,Vishākhapatnam,17.7042,83.2978,24.1,86,1012.4,7.7
2012-01-03,Vishākhapatnam,17.7042,83.2978,24.6,85,1011.7,5.6
2012-01-04,Vishākhapatnam,17.7042,83.2978,24.6,85,1012.0,6.3
2012-01-05,Vishākhapatnam,17.7042,83.2978,24.4,86,1013.3,6.8
2012-01-06,Vishākhapatnam,17.7042,83.2978,24.4,84,1014.0,7.9
2012-01-07,Vishākhapatnam,17.7042,83.2978,23.9,82,1015.1,9.4
2012-01-08,Vishākhapatnam,17.7042,83.2978,23.9,80,1014.9,8.0
2012-01-09,Vishākhapatnam,17.7042,83.2978,23.7,75,1013.6,7.2
2012-01-10,Vishākhapatnam,17.7042,83.2978,23.2,77,1013.4,7.0
2012-01-11,Vishākhapatnam,17.7042,83.2978,22.7,77,1014.6,14.1
2012-01-12,Vishākhapatnam,17.7042,83.2978,22.3,70,1014.5,14.3
2012-01-13,Vishākhapatnam,17.7042,83.2978,22.1,56,1015.1,12.8
2012-01-14,Vishākhapatnam,17.7042,83.2978,20.5,47,1014.5,11.7
2012-01-15,Vishākhapatnam,17.7042,83.2978,20.3,52,1012.8,8.7
2012-01-16,Vishākhapatnam,17.7042,83.2978,20.4,65,1010.8,7.2
2012-01-17,Vishākhapatnam,17.7042,83.2978,21.7,74,1009.3,9.2
2012-01-18,Vishākhapatnam,17.7042,83.2978,22.8,75,1008.6,11.2
2012-01-19,Vishākhapatnam,17.7042,83.2978,22.9,78,1009.4,11.5
2012-01-20,Vishākhapatnam,17.7042,83.2978,23.0,75,1010.5,9.0
2012-01-21,Vishākhapatnam,17.7042,83.2978,23.4,75,1011.2,9.0
2012-01-22,Vishākhapatnam,17.7042,83.2978,23.2,79,1013.3,10.8
2012-01-23,Vishākhapatnam,17.7042,83.2978,23.2,79,1013.5,8.4
2012-01-24,Vishākhapatnam,17.7042,83.2978,23.5,76,1012.9,5.4
2012-01-25,Vishākhapatnam,17.7042,83.2978,23.1,75,1012.5,6.8
2012-01-26,Vishākhapatnam,17.7042,83.2978,23.6,72,1012.3,8.7
2012-01-27,Vishākhapatnam,17.7042,83.2978,23.6,75,1012.3,7.0
2012-01-28,Vishākhapatnam,17.7042,83.2978,23.2,76,1012.2,6.4
2012-01-29,Vishākhapatnam,17.7042,83.2978,23.2,76,1012.3,8.2
2012-01-30,Vishākhapatnam,17.7042,83.2978,23.5,73,1013.7,12.4
2012-01-31,Vishākhapatnam,17.7042,83.2978,23.7,69,1014.7,13.7
2012-02-01,Vishākhapatnam,17.7042,83.2978,23.8,65,1014.4,12.1
2012-02-02,Vishākhapatnam,17.7042,83.2978,23.6,71,1015.3,12.4
2012-02-03,Vishākhapatnam,17.7042,83.2978,23.1,74,1014.8,11.9
2012-02-04,Vishākhapatnam,17.7042,83.2978,22.4,75,1013.8,8.1
2012-02-05,Vishākhapatnam,17.7042,83.2978,23.0,72,1013.5,6.9
2012-02-06,Vishākhapatnam,17.7042,83.2978,23.8,72,1012.5,5.6
2012-02-07,Vishākhapatnam,17.7042,83.2978,24.0,74,1011.9,5.6
2012-02-08,Vishākhapatnam,17.7042,83.2978,23.4,73,1010.9,7.4
2012-02-09,Vishākhapatnam,17.7042,83.2978,23.6,73,1010.3,7.8
2012-02-10,Vishākhapatnam,17.7042,83.2978,23.8,77,1011.3,7.4
2012-02-11,Vishākhapatnam,17.7042,83.2978,24.4,77,1012.2,7.7
2012-02-12,Vishākhapatnam,17.7042,83.2978,24.6,77,1012.6,8.1
2012-02-13,Vishākhapatnam,17.7042,83.2978,24.8,77,1013.0,8.7
2012-02-14,Vishākhapatnam,17.7042,83.2978,25.0,75,1012.3,7.3
2012-02-15,Vishākhapatnam,17.7042,83.2978,25.1,76,1010.6,10.7
2012-02-16,Vishākhapatnam,17.7042,83.2978,24.4,76,1009.8,8.6
2012-02-17,Vishākhapatnam,17.7042,83.2978,23.7,77,1011.2,8.2
2012-02-18,Vishākhapatnam,17.7042,83.2978,24.0,76,1012.0,7.4
2012-02-19,Vishākhapatnam,17.7042,83.2978,25.0,73,1011.2,9.1
2012-02-20,Vishākhapatnam,17.7042,83.2978,26.0,74,1009.9,7.3
2012-02-21,Vishākhapatnam,17.7042,83.2978,26.0,75,1009.1,8.1
2012-02-22,Vishākhapatnam,17.7042,83.2978,26.2,73,1008.9,7.6
2012-02-23,Vishākhapatnam,17.7042,83.2978,26.6,67,1008.7,8.6
2012-02-24,Vishākhapatnam,17.7042,83.2978,26.3,65,1008.2,7.3
2012-02-25,Vishākhapatnam,17.7042,83.2978,26.2,59,1007.8,7.2
2012-02-26,Vishākhapatnam,17.7042,83.2978,26.4,53,1007.1,8.8
2012-02-27,Vishākhapatnam,17.7042,83.2978,27.0,52,1007.3,12.3
2012-02-28,Vishākhapatnam,17.7042,83.2978,26.8,59,1005.5,17.0
2012-02-29,Vishākhapatnam,17.7042,83.2978,26.9,72,1004.6,20.7
2012-03-01,Vishākhapatnam,17.7042,83.2978,27.2,78,1006.2,17.6
2012-03-02,Vishākhapatnam,17.7042,83.2978,27.3,77,1005.4,22.2
2012-03-03,Vishākhapatnam,17.7042,83.2978,27.6,77,1004.9,20.2
2012-03-04,Vishākhapatnam,17.7042,83.2978,27.6,78,1007.1,9.3
2012-03-05,Vishākhapatnam,17.7042,83.2978,27.0,77,1008.0,11.6
2012-03-06,Vishākhapatnam,17.7042,83.2978,27.5,75,1006.7,15.7
2012-03-07,Vishākhapatnam,17.7042,83.2978,27.5,78,1004.4,18.8
2012-03-08,Vishākhapatnam,17.7042,83.2978,28.0,74,1004.4,15.9
2012-03-09,Vishākhapatnam,17.7042,83.2978,27.7,77,1004.8,13.0
2012-03-10,Vishākhapatnam,17.7042,83.2978,27.3,79,1006.6,8.6
2012-03-11,Vishākhapatnam,17.7042,83.2978,26.7,77,1009.2,8.9
2012-03-12,Vishākhapatnam,17.7042,83.2978,26.6,71,1012.0,10.0
2012-03-13,Vishākhapatnam,17.7042,83.2978,27.5,73,1011.5,7.5
2012-03-14,Vishākhapatnam,17.7042,83.2978,28.3,78,1010.9,10.1
2012-03-15,Vishākhapatnam,17.7042,83.2978,28.0,80,1011.1,9.5
2012-03-16,Vishākhapatnam,17.7042,83.2978,27.9,78,1010.5,13.1
2012-03-17,Vishākhapatnam,17.7042,83.2978,28.0,78,1009.4,14.0
2012-03-18,Vishākhapatnam,17.7042,83.2978,28.5,73,1008.7,18.1
2012-03-19,Vishākhapatnam,17.7042,83.2978,28.8,73,1008.0,17.6
2012-03-20,Vishākhapatnam,17.7042,83.2978,28.8,77,1008.3,15.2
2012-03-21,Vishākhapatnam,17.7042,83.2978,28.6,76,1007.8,16.7
2012-03-22,Vishākhapatnam,17.7042,83.2978,28.7,75,1008.1,18.1
2012-03-23,Vishākhapatnam,17.7042,83.2978,28.8,77,1009.0,13.6
2012-03-24,Vishākhapatnam,17.7042,83.2978,28.1,79,1009.8,10.6
2012-03-25,Vishākhapatnam,17.7042,83.2978,27.5,76,1010.1,10.5
2012-03-26,Vishākhapatnam,17.7042,83.2978,27.4,71,1010.9,11.8
2012-03-27,Vishākhapatnam,17.7042,83.2978,27.4,68,1011.4,12.7
2012-03-28,Vishākhapatnam,17.7042,83.2978,27.6,68,1012.2,13.4
2012-03-29,Vishākhapatnam,17.7042,83.2978,27.8,69,1010.4,15.2
2012-03-30,Vishākhapatnam,17.7042,83.2978,28.4,72,1008.8,16.3
2012-03-31,Vishākhapatnam,17.7042,83.2978,28.5,75,1009.7,12.0
2012-04-01,Vishākhapatnam,17.7042,83.2978,27.8,77,1010.5,8.5
2012-04-02,Vishākhapatnam,17.7042,83.2978,28.0,71,1010.7,11.5
2012-04-03,Vishākhapatnam,17.7042,83.2978,28.6,69,1011.1,14.9
2012-04-04,Vishākhapatnam,17.7042,83.2978,28.9,74,1009.8,17.6
2012-04-05,Vishākhapatnam,17.7042,83.2978,29.2,74,1008.1,16.5
2012-04-06,Vishākhapatnam,17.7042,83.2978,29.4,74,1007.7,15.9
2012-04-07,Vishākhapatnam,17.7042,83.2978,29.3,74,1007.3,17.3
2012-04-08,Vishākhapatnam,17.7042,83.2978,29.3,74,1007.1,19.5
2012-04-09,Vishākhapatnam,17.7042,83.2978,29.7,71,1007.5,20.9
2012-04-10,Vishākhapatnam,17.7042,83.2978,29.8,72,1007.4,22.3
2012-04-11,Vishākhapatnam,17.7042,83.2978,29.4,72,1007.6,19.7
2012-04-12,Vishākhapatnam,17.7042,83.2978,29.6,73,1006.0,19.3
2012-04-13,Vishākhapatnam,17.7042,83.2978,30.3,71,1006.5,16.9
2012-04-14,Vishākhapatnam,17.7042,83.2978,29.6,74,1008.6,11.5
2012-04-15,Vishākhapatnam,17.7042,83.2978,29.6,71,1007.9,13.9
2012-04-16,Vishākhapatnam,17.7042,83.2978,29.9,71,1006.3,16.5
2012-04-17,Vishākhapatnam,17.7042,83.2978,30.3,71,1004.6,18.5
2012-04-18,Vishākhapatnam,17.7042,83.2978,30.1,74,1004.3,17.8
2012-04-19,Vishākhapatnam,17.7042,83.2978,30.0,76,1004.9,19.1
2012-04-20,Vishākhapatnam,17.7042,83.2978,30.0,76,1006.1,17.5
2012-04-21,Vishākhapatnam,17.7042,83.2978,30.3,75,1005.6,15.1
2012-04-22,Vishākhapatnam,17.7042,83.2978,29.8,77,1004.2,16.4
2012-04-23,Vishākhapatnam,17.7042,83.2978,29.4,73,1005.0,11.9
2012-04-24,Vishākhapatnam,17.7042,83.2978,29.6,73,1005.7,11.7
2012-04-25,Vishākhapatnam,17.7042,83.2978,30.0,75,1006.4,12.3
2012-04-26,Vishākhapatnam,17.7042,83.2978,30.2,76,1006.8,13.9
2012-04-27,Vishākhapatnam,17.7042,83.2978,30.3,75,1005.9,15.5
2012-04-28,Vishākhapatnam,17.7042,83.2978,30.6,73,1003.9,19.1
2012-04-29,Vishākhapatnam,17.7042,83.2978,30.5,76,1004.0,16.8
2012-04-30,Vishākhapatnam,17.7042,83.2978,29.8,78,1003.5,18.4
2012-05-01,Vishākhapatnam,17.7042,83.2978,30.6,77,1003.6,19.6
2012-05-02,Vishākhapatnam,17.7042,83.2978,30.8,78,1004.0,18.1
2012-05-03,Vishākhapatnam,17.7042,83.2978,30.9,79,1003.0,19.0
2012-05-04,Vishākhapatnam,17.7042,83.2978,31.0,79,1001.9,17.4
2012-05-05,Vishākhapatnam,17.7042,83.2978,29.5,79,1004.3,7.6
2012-05-06,Vishākhapatnam,17.7042,83.2978,30.1,76,1004.9,7.4
2012-05-07,Vishākhapatnam,17.7042,83.2978,30.3,74,1003.8,11.1
2012-05-08,Vishākhapatnam,17.7042,83.2978,30.6,75,1003.7,15.0
2012-05-09,Vishākhapatnam,17.7042,83.2978,30.9,76,1004.7,18.4
2012-05-10,Vishākhapatnam,17.7042,83.2978,30.3,79,1006.8,13.0
2012-05-11,Vishākhapatnam,17.7042,83.2978,30.1,79,1005.1,16.7
2012-05-12,Vishākhapatnam,17.7042,83.2978,30.3,77,1003.4,19.0
2012-05-13,Vishākhapatnam,17.7042,83.2978,30.8,77,1003.2,15.7
2012-05-14,Vishākhapatnam,17.7042,83.2978,31.1,77,1003.1,17.8
2012-05-15,Vishākhapatnam,17.7042,83.2978,31.3,78,1003.7,18.9
2012-05-16,Vishākhapatnam,17.7042,83.2978,32.0,75,1001.8,17.1
2012-05-17,Vishākhapatnam,17.7042,83.2978,31.6,76,1001.1,16.0
2012-05-18,Vishākhapatnam,17.7042,83.2978,31.8,76,1001.1,16.7
2012-05-19,Vishākhapatnam,17.7042,83.2978,31.1,79,1002.5,16.5
2012-05-20,Vishākhapatnam,17.7042,83.2978,30.8,81,1002.2,16.1
2012-05-21,Vishākhapatnam,17.7042,83.2978,30.7,81,1002.0,15.3
2012-05-22,Vishākhapatnam,17.7042,83.2978,31.2,79,1002.2,16.3
2012-05-23,Vishākhapatnam,17.7042,83.2978,31.5,79,1001.2,17.9
2012-05-24,Vishākhapatnam,17.7042,83.2978,31.8,77,999.2,14.6
2012-05-25,Vishākhapatnam,17.7042,83.2978,31.8,79,998.3,9.3
2012-05-26,Vishākhapatnam,17.7042,83.2978,31.4,81,999.1,9.1
2012-05-27,Vishākhapatnam,17.7042,83.2978,32.0,76,998.5,9.4
2012-05-28,Vishākhapatnam,17.7042,83.2978,31.8,77,998.7,9.9
2012-05-29,Vishākhapatnam,17.7042,83.2978,31.6,80,999.8,8.4
2012-05-30,Vishākhapatnam,17.7042,83.2978,31.4,81,998.6,9.4
2012-05-31,Vishākhapatnam,17.7042,83.2978,32.5,74,996.6,14.5
2012-06-01,Vishākhapatnam,17.7042,83.2978,33.2,65,995.9,13.0
2012-06-02,Vishākhapatnam,17.7042,83.2978,34.8,50,995.6,10.3
2012-06-03,Vishākhapatnam,17.7042,83.2978,34.8,49,995.4,9.5
2012-06-04,Vishākhapatnam,17.7042,83.2978,34.3,53,997.2,17.5
2012-06-05,Vishākhapatnam,17.7042,83.2978,34.0,59,998.3,20.7
2012-06-06,Vishākhapatnam,17.7042,83.2978,33.7,61,997.8,20.9
2012-06-07,Vishākhapatnam,17.7042,83.2978,34.0,60,997.7,17.2
2012-06-08,Vishākhapatnam,17.7042,83.2978,34.2,58,998.7,6.6
2012-06-09,Vishākhapatnam,17.7042,83.2978,34.0,58,998.6,10.4
2012-06-10,Vishākhapatnam,17.7042,83.2978,31.9,67,998.2,9.9
2012-06-11,Vishākhapatnam,17.7042,83.2978,31.3,70,998.6,9.1
2012-06-12,Vishākhapatnam,17.7042,83.2978,31.8,67,998.8,13.3
2012-06-13,Vishākhapatnam,17.7042,83.2978,29.8,74,1001.3,18.4
2012-06-14,Vishākhapatnam,17.7042,83.2978,30.1,78,1002.4,18.4
2012-06-15,Vishākhapatnam,17.7042,83.2978,30.7,77,1000.9,19.3
2012-06-16,Vishākhapatnam,17.7042,83.2978,31.9,68,998.3,17.8
2012-06-17,Vishākhapatnam,17.7042,83.2978,30.2,71,998.4,18.4
2012-06-18,Vishākhapatnam,17.7042,83.2978,27.3,84,999.1,24.4
2012-06-19,Vishākhapatnam,17.7042,83.2978,27.2,84,997.8,20.8
2012-06-20,Vishākhapatnam,17.7042,83.2978,27.2,85,997.1,20.5
2012-06-21,Vishākhapatnam,17.7042,83.2978,26.7,85,998.5,19.5
2012-06-22,Vishākhapatnam,17.7042,83.2978,28.3,75,1000.7,16.3
2012-06-23,Vishākhapatnam,17.7042,83.2978,29.2,77,1000.4,16.2
2012-06-24,Vishākhapatnam,17.7042,83.2978,29.5,79,1000.6,20.3
2012-06-25,Vishākhapatnam,17.7042,83.2978,29.2,80,1002.4,19.8
2012-06-26,Vishākhapatnam,17.7042,83.2978,28.6,81,1002.6,21.0
2012-06-27,Vishākhapatnam,17.7042,83.2978,30.0,74,1001.8,19.9
2012-06-28,Vishākhapatnam,17.7042,83.2978,30.3,72,1000.6,17.4
2012-06-29,Vishākhapatnam,17.7042,83.2978,30.3,74,999.6,12.1
2012-06-30,Vishākhapatnam,17.7042,83.2978,30.7,72,997.8,11.8
2012-07-01,Vishākhapatnam,17.7042,83.2978,28.0,86,997.5,17.2
2012-07-02,Vishākhapatnam,17.7042,83.2978,27.6,86,996.8,18.0
2012-07-03,Vishākhapatnam,17.7042,83.2978,28.4,79,996.2,20.7
2012-07-04,Vishākhapatnam,17.7042,83.2978,29.8,71,996.4,18.1
2012-07-05,Vishākhapatnam,17.7042,83.2978,30.3,73,997.9,16.3
2012-07-06,Vishākhapatnam,17.7042,83.2978,30.0,72,998.2,15.8
2012-07-07,Vishākhapatnam,17.7042,83.2978,28.2,81,998.1,17.0
2012-07-08,Vishākhapatnam,17.7042,83.2978,28.0,82,998.3,16.7
2012-07-09,Vishākhapatnam,17.7042,83.2978,27.4,87,999.5,18.0
2012-07-10,Vishākhapatnam,17.7042,83.2978,27.9,84,1002.0,17.7
2012-07-11,Vishākhapatnam,17.7042,83.2978,28.3,83,1003.2,13.3
2012-07-12,Vishākhapatnam,17.7042,83.2978,29.1,83,1002.5,12.7
2012-07-13,Vishākhapatnam,17.7042,83.2978,29.4,84,1001.8,12.7
2012-07-14,Vishākhapatnam,17.7042,83.2978,29.0,84,1000.4,11.9
2012-07-15,Vishākhapatnam,17.7042,83.2978,28.6,84,1000.8,12.7
2012-07-16,Vishākhapatnam,17.7042,83.2978,28.3,83,1002.8,17.0
2012-07-17,Vishākhapatnam,17.7042,83.2978,28.2,84,1003.4,19.9
2012-07-18,Vishākhapatnam,17.7042,83.2978,27.9,84,1001.6,21.5
2012-07-19,Vishākhapatnam,17.7042,83.2978,27.3,84,1000.2,20.1
2012-07-20,Vishākhapatnam,17.7042,83.2978,26.0,91,999.2,20.3
2012-07-21,Vishākhapatnam,17.7042,83.2978,26.5,88,999.0,17.8
2012-07-22,Vishākhapatnam,17.7042,83.2978,27.8,81,999.3,23.1
2012-07-23,Vishākhapatnam,17.7042,83.2978,28.9,78,998.7,18.8
2012-07-24,Vishākhapatnam,17.7042,83.2978,28.9,78,998.4,17.0
2012-07-25,Vishākhapatnam,17.7042,83.2978,27.9,82,999.6,18.3
2012-07-26,Vishākhapatnam,17.7042,83.2978,27.6,83,998.7,19.6
2012-07-27,Vishākhapatnam,17.7042,83.2978,28.0,81,997.9,21.3
2012-07-28,Vishākhapatnam,17.7042,83.2978,27.5,84,999.4,19.7
2012-07-29,Vishākhapatnam,17.7042,83.2978,27.9,82,1000.6,20.2
2012-07-30,Vishākhapatnam,17.7042,83.2978,26.8,86,1000.9,19.4
2012-07-31,Vishākhapatnam,17.7042,83.2978,26.8,82,1001.2,22.8
2012-08-01,Vishākhapatnam,17.7042,83.2978,28.0,76,1001.2,21.8
2012-08-02,Vishākhapatnam,17.7042,83.2978,26.8,86,1000.4,20.6
2012-08-03,Vishākhapatnam,17.7042,83.2978,26.0,88,998.2,21.9
2012-08-04,Vishākhapatnam,17.7042,83.2978,26.0,88,997.8,22.7
2012-08-05,Vishākhapatnam,17.7042,83.2978,26.4,87,998.1,24.8
2012-08-06,Vishākhapatnam,17.7042,83.2978,27.7,81,999.6,23.1
2012-08-07,Vishākhapatnam,17.7042,83.2978,27.6,83,1001.6,21.5
2012-08-08,Vishākhapatnam,17.7042,83.2978,28.3,83,1001.9,19.0
2012-08-09,Vishākhapatnam,17.7042,83.2978,28.5,81,1000.1,18.0
2012-08-10,Vishākhapatnam,17.7042,83.2978,27.0,87,999.1,21.0
2012-08-11,Vishākhapatnam,17.7042,83.2978,27.4,85,1001.3,23.0
2012-08-12,Vishākhapatnam,17.7042,83.2978,27.8,83,1003.0,21.2
2012-08-13,Vishākhapatnam,17.7042,83.2978,27.5,85,1003.0,19.2
2012-08-14,Vishākhapatnam,17.7042,83.2978,28.3,84,1002.9,18.1
2012-08-15,Vishākhapatnam,17.7042,83.2978,28.4,84,1003.0,12.2
2012-08-16,Vishākhapatnam,17.7042,83.2978,28.5,82,1001.7,9.8
2012-08-17,Vishākhapatnam,17.7042,83.2978,28.3,80,1000.8,11.5
2012-08-18,Vishākhapatnam,17.7042,83.2978,27.0,85,998.8,14.4
2012-08-19,Vishākhapatnam,17.7042,83.2978,28.4,76,999.1,20.6
2012-08-20,Vishākhapatnam,17.7042,83.2978,28.1,82,1002.1,19.6
2012-08-21,Vishākhapatnam,17.7042,83.2978,27.6,86,1003.7,18.1
2012-08-22,Vishākhapatnam,17.7042,83.2978,27.7,86,1005.2,15.7
2012-08-23,Vishākhapatnam,17.7042,83.2978,28.0,85,1005.5,14.5
2012-08-24,Vishākhapatnam,17.7042,83.2978,28.4,85,1004.2,12.0
2012-08-25,Vishākhapatnam,17.7042,83.2978,27.5,90,1003.1,5.5
2012-08-26,Vishākhapatnam,17.7042,83.2978,27.0,90,1001.8,9.7
2012-08-27,Vishākhapatnam,17.7042,83.2978,27.6,84,1001.0,15.4
2012-08-28,Vishākhapatnam,17.7042,83.2978,28.1,82,1001.7,10.7
2012-08-29,Vishākhapatnam,17.7042,83.2978,28.0,85,1002.5,6.3
2012-08-30,Vishākhapatnam,17.7042,83.2978,26.0,90,1002.1,7.6
2012-08-31,Vishākhapatnam,17.7042,83.2978,27.2,86,1001.9,18.1
2012-09-01,Vishākhapatnam,17.7042,83.2978,28.0,82,1001.6,17.2
2012-09-02,Vishākhapatnam,17.7042,83.2978,27.9,85,1000.7,11.4
2012-09-03,Vishākhapatnam,17.7042,83.2978,26.5,92,998.1,14.8
2012-09-04,Vishākhapatnam,17.7042,83.2978,26.4,86,998.2,28.8
2012-09-05,Vishākhapatnam,17.7042,83.2978,28.3,79,1001.9,22.6
2012-09-06,Vishākhapatnam,17.7042,83.2978,27.6,87,1004.9,13.7
2012-09-07,Vishākhapatnam,17.7042,83.2978,28.3,86,1004.7,7.9
2012-09-08,Vishākhapatnam,17.7042,83.2978,27.8,89,1003.3,8.2
2012-09-09,Vishākhapatnam,17.7042,83.2978,27.0,91,1002.2,11.1
2012-09-10,Vishākhapatnam,17.7042,83.2978,27.3,85,1002.5,18.7
2012-09-11,Vishākhapatnam,17.7042,83.2978,27.2,84,1003.3,19.1
2012-09-12,Vishākhapatnam,17.7042,83.2978,27.8,83,1004.1,16.5
2012-09-13,Vishākhapatnam,17.7042,83.2978,28.0,84,1004.9,15.6
2012-09-14,Vishākhapatnam,17.7042,83.2978,28.5,82,1003.6,14.8
2012-09-15,Vishākhapatnam,17.7042,83.2978,28.8,79,1002.0,11.9
2012-09-16,Vishākhapatnam,17.7042,83.2978,27.8,83,1002.2,11.8
2012-09-17,Vishākhapatnam,17.7042,83.2978,27.5,87,1004.1,9.0
2012-09-18,Vishākhapatnam,17.7042,83.2978,27.5,87,1004.9,7.0
2012-09-19,Vishākhapatnam,17.7042,83.2978,27.3,87,1004.3,5.7
2012-09-20,Vishākhapatnam,17.7042,83.2978,27.2,87,1005.1,11.2
2012-09-21,Vishākhapatnam,17.7042,83.2978,27.4,87,1005.5,11.1
2012-09-22,Vishākhapatnam,17.7042,83.2978,28.0,85,1005.9,15.8
2012-09-23,Vishākhapatnam,17.7042,83.2978,27.7,86,1005.0,8.8
2012-09-24,Vishākhapatnam,17.7042,83.2978,27.5,86,1004.8,5.3
2012-09-25,Vishākhapatnam,17.7042,83.2978,28.3,82,1005.5,5.7
2012-09-26,Vishākhapatnam,17.7042,83.2978,28.0,82,1007.5,4.5
2012-09-27,Vishākhapatnam,17.7042,83.2978,28.4,78,1007.8,5.7
2012-09-28,Vishākhapatnam,17.7042,83.2978,26.9,87,1007.2,8.0
2012-09-29,Vishākhapatnam,17.7042,83.2978,26.9,86,1006.3,15.1
2012-09-30,Vishākhapatnam,17.7042,83.2978,26.5,88,1005.7,22.0
2012-10-01,Vishākhapatnam,17.7042,83.2978,26.3,90,1005.8,14.8
2012-10-02,Vishākhapatnam,17.7042,83.2978,26.3,90,1007.2,17.1
2012-10-03,Vishākhapatnam,17.7042,83.2978,26.9,87,1006.7,18.0
2012-10-04,Vishākhapatnam,17.7042,83.2978,27.4,84,1005.1,19.5
2012-10-05,Vishākhapatnam,17.7042,83.2978,28.1,82,1006.2,8.0
2012-10-06,Vishākhapatnam,17.7042,83.2978,28.3,81,1008.1,5.5
2012-10-07,Vishākhapatnam,17.7042,83.2978,28.1,76,1008.0,6.4
2012-10-08,Vishākhapatnam,17.7042,83.2978,28.0,72,1006.6,6.1
2012-10-09,Vishākhapatnam,17.7042,83.2978,28.1,73,1005.4,5.1
2012-10-10,Vishākhapatnam,17.7042,83.2978,27.2,81,1006.2,5.1
2012-10-11,Vishākhapatnam,17.7042,83.2978,26.5,85,1007.6,5.7
2012-10-12,Vishākhapatnam,17.7042,83.2978,26.3,88,1008.5,5.6
2012-10-13,Vishākhapatnam,17.7042,83.2978,26.4,87,1009.1,4.1
2012-10-14,Vishākhapatnam,17.7042,83.2978,26.7,85,1009.8,4.2
2012-10-15,Vishākhapatnam,17.7042,83.2978,27.4,80,1011.4,8.0
2012-10-16,Vishākhapatnam,17.7042,83.2978,27.2,76,1012.4,9.3
2012-10-17,Vishākhapatnam,17.7042,83.2978,26.7,78,1011.8,8.7
2012-10-18,Vishākhapatnam,17.7042,83.2978,27.0,77,1011.3,11.6
2012-10-19,Vishākhapatnam,17.7042,83.2978,27.3,73,1011.4,13.7
2012-10-20,Vishākhapatnam,17.7042,83.2978,26.7,82,1012.1,11.5
2012-10-21,Vishākhapatnam,17.7042,83.2978,26.7,82,1012.0,12.4
2012-10-22,Vishākhapatnam,17.7042,83.2978,27.0,80,1012.1,11.5
2012-10-23,Vishākhapatnam,17.7042,83.2978,27.0,81,1011.4,10.7
2012-10-24,Vishākhapatnam,17.7042,83.2978,26.4,84,1010.6,6.0
2012-10-25,Vishākhapatnam,17.7042,83.2978,26.4,81,1009.8,7.6
2012-10-26,Vishākhapatnam,17.7042,83.2978,26.4,75,1009.8,10.6
2012-10-27,Vishākhapatnam,17.7042,83.2978,26.7,72,1010.0,13.0
2012-10-28,Vishākhapatnam,17.7042,83.2978,26.8,77,1010.5,12.8
2012-10-29,Vishākhapatnam,17.7042,83.2978,26.6,71,1009.9,13.1
2012-10-30,Vishākhapatnam,17.7042,83.2978,26.5,67,1009.2,17.3
2012-10-31,Vishākhapatnam,17.7042,83.2978,26.1,77,1009.0,21.8
2012-11-01,Vishākhapatnam,17.7042,83.2978,24.9,92,1009.1,14.7
2012-11-02,Vishākhapatnam,17.7042,83.2978,25.1,91,1008.7,11.3
2012-11-03,Vishākhapatnam,17.7042,83.2978,24.8,93,1008.5,11.0
2012-11-04,Vishākhapatnam,17.7042,83.2978,25.4,90,1007.8,13.4
2012-11-05,Vishākhapatnam,17.7042,83.2978,24.9,92,1007.9,8.4
2012-11-06,Vishākhapatnam,17.7042,83.2978,25.8,88,1009.2,6.4
2012-11-07,Vishākhapatnam,17.7042,83.2978,25.9,88,1009.5,5.3
2012-11-08,Vishākhapatnam,17.7042,83.2978,25.9,86,1008.8,5.6
2012-11-09,Vishākhapatnam,17.7042,83.2978,25.6,73,1010.4,9.6
2012-11-10,Vishākhapatnam,17.7042,83.2978,24.6,71,1012.2,10.0
2012-11-11,Vishākhapatnam,17.7042,83.2978,24.0,74,1012.0,8.7
2012-11-12,Vishākhapatnam,17.7042,83.2978,23.7,70,1012.3,10.2
2012-11-13,Vishākhapatnam,17.7042,83.2978,23.6,66,1012.6,10.7
2012-11-14,Vishākhapatnam,17.7042,83.2978,23.6,66,1010.9,11.8
2012-11-15,Vishākhapatnam,17.7042,83.2978,23.6,64,1010.8,13.0
2012-11-16,Vishākhapatnam,17.7042,83.2978,23.1,65,1011.5,12.0
2012-11-17,Vishākhapatnam,17.7042,83.2978,23.5,64,1010.2,6.7
2012-11-18,Vishākhapatnam,17.7042,83.2978,25.5,65,1008.8,11.8
2012-11-19,Vishākhapatnam,17.7042,83.2978,26.3,73,1008.5,15.3
