date,state_code,state_name,actual,normal,deviation,rainfall_1day,rainfall_3day,rainfall_7day
2013-09-05,18,Assam,26.6,10.05,164.68,26.6,55.919999999999995,79.12
2013-09-06,18,Assam,22.24,10.1,120.2,22.24,64.07,96.98
2013-09-07,18,Assam,11.37,9.79,16.14,11.37,60.209999999999994,104.13
2013-09-08,18,Assam,3.58,8.9,-59.78,3.58,37.18999999999999,101.16
2013-09-09,18,Assam,14.25,9.92,43.65,14.25,29.199999999999992,107.35999999999999
2013-09-10,18,Assam,5.82,10.6,-45.09,5.82,23.64999999999999,99.09
2013-09-11,18,Assam,4.06,12.33,-67.07,4.06,24.129999999999992,87.92
2013-09-12,18,Assam,1.34,11.35,-88.19,1.34,11.219999999999994,62.66
2013-09-13,18,Assam,0.12,12.13,-99.01,0.12,5.5199999999999925,40.540000000000006
2013-09-14,18,Assam,0.4,10.72,-96.27,0.4,1.859999999999993,29.569999999999997
2013-09-15,18,Assam,4.59,11.59,-60.4,4.59,5.109999999999992,30.58
2013-09-16,18,Assam,5.87,9.27,-36.68,5.87,10.859999999999992,22.2
2013-09-17,18,Assam,0.46,8.99,-94.88,0.46,10.919999999999993,16.84
2013-09-18,18,Assam,1.64,9.06,-81.9,1.64,7.969999999999992,14.420000000000002
2013-09-19,18,Assam,2.5,7.92,-68.43,2.5,4.599999999999992,15.579999999999998
2013-09-20,18,Assam,7.32,6.92,5.78,7.32,11.459999999999992,22.78
2013-09-21,18,Assam,7.51,7.31,2.74,7.51,17.32999999999999,29.89
2013-09-22,18,Assam,0.86,8.62,-90.02,0.86,15.68999999999999,26.159999999999997
2013-09-23,18,Assam,0.8,7.58,-89.45,0.8,9.169999999999991,21.09
2013-09-24,18,Assam,2.84,5.11,-44.42,2.84,4.499999999999992,23.47
2013-09-25,18,Assam,4.37,5.6,-21.96,4.37,8.009999999999993,26.2
2013-09-26,18,Assam,18.39,7.35,150.2,18.39,25.599999999999994,42.09
2013-09-27,18,Assam,12.14,9.03,34.44,12.14,34.89999999999999,46.91
2013-09-28,18,Assam,1.12,7.27,-84.59,1.12,31.649999999999995,40.52
2013-09-29,18,Assam,10.62,6.6,60.91,10.62,23.879999999999992,50.28
2013-09-30,18,Assam,1.21,7.65,-84.18,1.21,12.949999999999992,50.69
2013-10-01,18,Assam,0.57,7.43,-92.33,0.57,12.39999999999999,48.42
2013-10-02,18,Assam,0.01,8.11,-99.88,0.01,1.7899999999999927,44.059999999999995
2013-10-03,18,Assam,0.24,7.47,-96.79,0.24,0.8199999999999928,25.91
2013-10-04,18,Assam,12.59,8.47,48.64,12.59,12.839999999999993,26.36
2013-10-05,18,Assam,18.17,7.11,155.56,18.17,30.999999999999993,43.41
2013-10-06,18,Assam,36.45,8.59,324.33,36.45,67.21,69.24000000000001
2013-10-07,18,Assam,15.83,9.31,70.03,15.83,70.45,83.86000000000001
2013-10-08,18,Assam,1.4,7.64,-81.68,1.4,53.67999999999999,84.69
2013-10-09,18,Assam,0.33,5.91,-94.42,0.33,17.55999999999999,85.00999999999999
2013-10-10,18,Assam,0.0,6.67,-100.0,0.0,1.7299999999999929,84.77
2013-10-11,18,Assam,0.0,6.94,-100.0,0.0,0.3299999999999929,72.17999999999999
2013-10-12,18,Assam,0.0,5.54,-100.0,0.0,0.0,54.010000000000005
2013-10-13,18,Assam,0.0,4.21,-100.0,0.0,0.0,17.56
2013-10-14,18,Assam,0.2,4.21,-95.25,0.2,0.1999999999999929,1.93
2013-10-15,18,Assam,0.46,3.96,-88.38,0.46,0.6599999999999929,0.99
2013-10-16,18,Assam,1.29,3.78,-65.87,1.29,1.949999999999993,1.95
2013-10-17,18,Assam,0.21,2.72,-92.28,0.21,1.959999999999993,2.16
2013-10-18,18,Assam,0.22,2.5,-91.2,0.22,1.7199999999999929,2.38
2013-10-19,18,Assam,2.83,3.22,-12.11,2.83,3.2599999999999927,5.21
2013-10-20,18,Assam,1.12,2.98,-62.42,1.12,4.169999999999993,6.33
2013-10-21,18,Assam,3.32,3.2,3.75,3.32,7.2699999999999925,9.45
2013-10-22,18,Assam,3.65,3.99,-8.52,3.65,8.089999999999993,12.64
2013-10-23,18,Assam,1.51,3.73,-59.52,1.51,8.479999999999992,12.86
2013-10-24,18,Assam,0.1,3.45,-97.1,0.1,5.259999999999992,12.75
2013-10-25,18,Assam,0.05,3.5,-98.57,0.05,1.6599999999999924,12.58
2013-10-26,18,Assam,7.37,2.19,236.53,7.37,7.5199999999999925,17.12
2013-10-27,18,Assam,0.61,2.31,-73.59,0.61,8.029999999999992,16.61
2013-10-28,18,Assam,7.6,0.86,783.72,7.6,15.579999999999991,20.89
2013-10-29,18,Assam,11.98,0.91,1216.48,11.98,20.18999999999999,29.220000000000002
2013-10-30,18,Assam,4.29,1.8,138.33,4.29,23.86999999999999,32.0
2013-10-31,18,Assam,0.24,1.39,-82.73,0.24,16.50999999999999,32.14
2013-11-01,18,Assam,0.04,1.55,-97.42,0.04,4.569999999999991,32.13
2013-11-02,18,Assam,0.06,1.41,-95.74,0.06,0.3399999999999911,24.82
2013-11-03,18,Assam,0.52,1.27,-59.06,0.52,0.6199999999999911,24.73
2013-11-04,18,Assam,0.0,1.22,-100.0,0.0,0.5799999999999911,17.13
2013-11-05,18,Assam,0.0,1.62,-100.0,0.0,0.5199999999999911,5.15
2013-11-06,18,Assam,0.0,1.78,-100.0,0.0,0.0,0.86
2013-11-07,18,Assam,0.0,1.26,-100.0,0.0,0.0,0.62
2013-11-08,18,Assam,0.0,1.43,-100.0,0.0,0.0,0.58
2013-11-09,18,Assam,0.0,1.63,-100.0,0.0,0.0,0.52
2013-11-10,18,Assam,0.0,1.09,-100.0,0.0,0.0,0.0
2013-11-11,18,Assam,0.0,0.6,-100.0,0.0,0.0,0.0
2013-11-12,18,Assam,0.0,0.55,-100.0,0.0,0.0,0.0
2013-11-13,18,Assam,0.0,0.51,-100.0,0.0,0.0,0.0
2013-11-14,18,Assam,0.0,0.61,-100.0,0.0,0.0,0.0
2013-11-15,18,Assam,0.0,0.38,-100.0,0.0,0.0,0.0
2013-11-16,18,Assam,0.0,0.29,-100.0,0.0,0.0,0.0
2013-11-17,18,Assam,0.0,0.34,-100.0,0.0,0.0,0.0
2013-11-18,18,Assam,0.0,0.82,-100.0,0.0,0.0,0.0
2013-11-19,18,Assam,0.0,1.09,-100.0,0.0,0.0,0.0
2013-11-20,18,Assam,0.0,0.56,-100.0,0.0,0.0,0.0
2013-11-21,18,Assam,0.0,0.34,-100.0,0.0,0.0,0.0
2013-11-22,18,Assam,0.0,0.46,-100.0,0.0,0.0,0.0
2013-11-23,18,Assam,0.0,0.52,-100.0,0.0,0.0,0.0
2013-11-24,18,Assam,0.0,0.41,-100.0,0.0,0.0,0.0
2013-11-25,18,Assam,0.0,0.42,-100.0,0.0,0.0,0.0
2013-11-26,18,Assam,0.0,0.51,-100.0,0.0,0.0,0.0
2013-11-27,18,Assam,0.0,0.86,-100.0,0.0,0.0,0.0
2013-11-28,18,Assam,0.0,0.56,-100.0,0.0,0.0,0.0
2013-11-29,18,Assam,0.0,0.69,-100.0,0.0,0.0,0.0
2013-11-30,18,Assam,0.0,0.69,-100.0,0.0,0.0,0.0
2013-12-01,18,Assam,0.0,0.73,-100.0,0.0,0.0,0.0
2013-12-02,18,Assam,0.0,0.39,-100.0,0.0,0.0,0.0
2013-12-03,18,Assam,0.0,0.15,-100.0,0.0,0.0,0.0
2013-12-04,18,Assam,0.0,0.2,-100.0,0.0,0.0,0.0
2013-12-05,18,Assam,0.0,0.29,-100.0,0.0,0.0,0.0
2013-12-06,18,Assam,0.0,0.39,-100.0,0.0,0.0,0.0
2013-12-07,18,Assam,0.0,0.39,-100.0,0.0,0.0,0.0
2013-12-08,18,Assam,0.0,0.22,-100.0,0.0,0.0,0.0
2013-12-09,18,Assam,0.0,0.22,-100.0,0.0,0.0,0.0
2013-12-10,18,Assam,0.0,0.7,-100.0,0.0,0.0,0.0
2013-12-11,18,Assam,0.0,0.9,-100.0,0.0,0.0,0.0
2013-12-12,18,Assam,1.12,0.74,51.35,1.12,1.1199999999999912,1.12
2013-12-13,18,Assam,0.53,0.45,17.78,0.53,1.6499999999999913,1.6500000000000001
2013-12-14,18,Assam,0.0,0.45,-100.0,0.0,1.6499999999999913,1.6500000000000001
2013-12-15,18,Assam,0.99,0.73,35.62,0.99,1.5199999999999911,2.64
2013-12-16,18,Assam,0.04,0.57,-92.98,0.04,1.0299999999999911,2.68
2013-12-17,18,Assam,0.0,0.34,-100.0,0.0,1.0299999999999911,2.68
2013-12-18,18,Assam,0.0,0.3,-100.0,0.0,0.03999999999999112,2.68
2013-12-19,18,Assam,0.0,0.18,-100.0,0.0,0.0,1.56
2013-12-20,18,Assam,0.03,0.15,-80.0,0.03,0.029999999999991117,1.06
2013-12-21,18,Assam,0.46,0.03,1433.33,0.46,0.4899999999999911,1.52
2013-12-22,18,Assam,0.0,0.16,-100.0,0.0,0.48999999999999116,0.53
2013-12-23,18,Assam,0.0,0.17,-100.0,0.0,0.4599999999999912,0.49000000000000005
2013-12-24,18,Assam,0.0,0.49,-100.0,0.0,0.0,0.49000000000000005
2013-12-25,18,Assam,0.0,0.46,-100.0,0.0,0.0,0.49000000000000005
2013-12-26,18,Assam,0.0,0.35,-100.0,0.0,0.0,0.49000000000000005
2013-12-27,18,Assam,0.0,0.52,-100.0,0.0,0.0,0.46
2013-12-28,18,Assam,0.0,0.56,-100.0,0.0,0.0,0.0
2013-12-29,18,Assam,0.0,0.39,-100.0,0.0,0.0,0.0
2013-12-30,18,Assam,0.0,0.39,-100.0,0.0,0.0,0.0
2013-12-31,18,Assam,0.0,0.51,-100.0,0.0,0.0,0.0
2014-01-01,18,Assam,0.0,0.52,-100.0,0.0,0.0,0.0
2014-01-02,18,Assam,0.0,0.14,-100.0,0.0,0.0,0.0
2014-01-03,18,Assam,0.0,0.21,-100.0,0.0,0.0,0.0
2014-01-04,18,Assam,0.0,0.43,-100.0,0.0,0.0,0.0
2014-01-05,18,Assam,0.0,0.35,-100.0,0.0,0.0,0.0
2014-01-06,18,Assam,0.01,0.37,-97.3,0.01,0.009999999999991118,0.01
2014-01-07,18,Assam,1.18,0.84,40.48,1.18,1.189999999999991,1.19
2014-01-08,18,Assam,0.0,0.57,-100.0,0.0,1.189999999999991,1.19
2014-01-09,18,Assam,0.0,0.23,-100.0,0.0,1.179999999999991,1.19
2014-01-10,18,Assam,0.0,0.87,-100.0,0.0,0.0,1.19
2014-01-11,18,Assam,0.0,0.83,-100.0,0.0,0.0,1.19
2014-01-12,18,Assam,0.12,0.59,-79.66,0.12,0.11999999999999111,1.31
2014-01-13,18,Assam,0.05,0.62,-91.94,0.05,0.1699999999999911,1.3499999999999999
2014-01-14,18,Assam,0.0,0.37,-100.0,0.0,0.1699999999999911,0.16999999999999998
2014-01-15,18,Assam,0.0,0.59,-100.0,0.0,0.04999999999999112,0.16999999999999998
2014-01-16,18,Assam,0.0,1.16,-100.0,0.0,0.0,0.16999999999999998
2014-01-17,18,Assam,0.01,0.85,-98.82,0.01,0.009999999999991118,0.18
2014-01-18,18,Assam,0.0,0.68,-100.0,0.0,0.009999999999991118,0.18
2014-01-19,18,Assam,0.0,0.5,-100.0,0.0,0.009999999999991118,0.060000000000000005
2014-01-20,18,Assam,1.01,0.62,62.9,1.01,1.0099999999999911,1.02
2014-01-21,18,Assam,0.0,0.53,-100.0,0.0,1.0099999999999911,1.02
2014-01-22,18,Assam,0.0,0.58,-100.0,0.0,1.0099999999999911,1.02
2014-01-23,18,Assam,0.0,0.44,-100.0,0.0,0.0,1.02
2014-01-24,18,Assam,0.0,0.4,-100.0,0.0,0.0,1.01
2014-01-25,18,Assam,0.0,0.34,-100.0,0.0,0.0,1.01
2014-01-26,18,Assam,0.0,0.21,-100.0,0.0,0.0,1.01
2014-01-27,18,Assam,0.0,0.19,-100.0,0.0,0.0,0.0
2014-01-28,18,Assam,0.0,0.9,-100.0,0.0,0.0,0.0
2014-01-29,18,Assam,0.0,0.9,-100.0,0.0,0.0,0.0
2014-01-30,18,Assam,0.0,1.48,-100.0,0.0,0.0,0.0
2014-01-31,18,Assam,0.0,1.79,-100.0,0.0,0.0,0.0
2014-02-01,18,Assam,0.0,0.84,-100.0,0.0,0.0,0.0
2014-02-02,18,Assam,0.0,0.95,-100.0,0.0,0.0,0.0
2014-02-03,18,Assam,0.0,0.57,-100.0,0.0,0.0,0.0
2014-02-04,18,Assam,0.0,0.68,-100.0,0.0,0.0,0.0
2014-02-05,18,Assam,0.0,1.27,-100.0,0.0,0.0,0.0
2014-02-06,18,Assam,0.28,1.56,-82.05,0.28,0.27999999999999114,0.28
2014-02-07,18,Assam,0.09,1.17,-92.31,0.09,0.3699999999999911,0.37
2014-02-08,18,Assam,0.52,0.77,-32.47,0.52,0.8899999999999911,0.89
2014-02-09,18,Assam,0.86,0.87,-1.15,0.86,1.469999999999991,1.75
2014-02-10,18,Assam,0.76,0.61,24.59,0.76,2.139999999999991,2.51
2014-02-11,18,Assam,0.03,1.1,-97.27,0.03,1.649999999999991,2.54
2014-02-12,18,Assam,0.37,0.83,-55.42,0.37,1.1599999999999913,2.91
2014-02-13,18,Assam,0.02,0.94,-97.87,0.02,0.41999999999999116,2.65
2014-02-14,18,Assam,0.0,0.7,-100.0,0.0,0.38999999999999113,2.56
2014-02-15,18,Assam,0.57,1.1,-48.18,0.57,0.5899999999999911,2.61
2014-02-16,18,Assam,4.34,1.17,270.94,4.34,4.909999999999991,6.09
2014-02-17,18,Assam,14.94,1.33,1023.31,14.94,19.84999999999999,20.27
2014-02-18,18,Assam,6.38,0.65,881.54,6.38,25.65999999999999,26.619999999999997
2014-02-19,18,Assam,0.01,0.66,-98.48,0.01,21.32999999999999,26.26
2014-02-20,18,Assam,0.01,0.76,-98.68,0.01,6.399999999999991,26.249999999999996
2014-02-21,18,Assam,0.0,1.05,-100.0,0.0,0.01999999999999112,26.249999999999996
2014-02-22,18,Assam,0.0,1.41,-100.0,0.0,0.009999999999991118,25.68
2014-02-23,18,Assam,0.0,1.33,-100.0,0.0,0.0,21.339999999999996
2014-02-24,18,Assam,0.0,1.39,-100.0,0.0,0.0,6.3999999999999995
2014-02-25,18,Assam,0.0,1.42,-100.0,0.0,0.0,0.02
2014-02-26,18,Assam,0.0,1.1,-100.0,0.0,0.0,0.01
2014-02-27,18,Assam,0.0,0.81,-100.0,0.0,0.0,0.0
2014-02-28,18,Assam,0.06,1.6,-96.25,0.06,0.059999999999991116,0.06
2014-03-01,18,Assam,0.12,1.11,-89.19,0.12,0.1799999999999911,0.18
2014-03-02,18,Assam,0.05,1.96,-97.45,0.05,0.2299999999999911,0.22999999999999998
2014-03-03,18,Assam,0.21,1.88,-88.83,0.21,0.3799999999999911,0.44
2014-03-04,18,Assam,0.01,2.93,-99.66,0.01,0.26999999999999114,0.45
2014-03-05,18,Assam,0.01,1.41,-99.29,0.01,0.22999999999999113,0.46
2014-03-06,18,Assam,0.0,1.45,-100.0,0.0,0.01999999999999112,0.46
2014-03-07,18,Assam,0.0,1.96,-100.0,0.0,0.009999999999991118,0.4
2014-03-08,18,Assam,0.23,2.06,-88.83,0.23,0.22999999999999113,0.51
2014-03-09,18,Assam,0.0,1.71,-100.0,0.0,0.22999999999999113,0.46
2014-03-10,18,Assam,0.0,1.59,-100.0,0.0,0.22999999999999113,0.25
2014-03-11,18,Assam,0.0,1.91,-100.0,0.0,0.0,0.24
2014-03-12,18,Assam,0.0,1.67,-100.0,0.0,0.0,0.23
2014-03-13,18,Assam,0.0,1.97,-100.0,0.0,0.0,0.23
2014-03-14,18,Assam,0.0,2.02,-100.0,0.0,0.0,0.23
2014-03-15,18,Assam,0.0,1.67,-100.0,0.0,0.0,0.0
2014-03-16,18,Assam,0.0,1.28,-100.0,0.0,0.0,0.0
2014-03-17,18,Assam,0.0,2.35,-100.0,0.0,0.0,0.0
2014-03-18,18,Assam,0.01,2.64,-99.62,0.01,0.009999999999991118,0.01
2014-03-19,18,Assam,0.55,3.02,-81.79,0.55,0.5599999999999912,0.56
2014-03-20,18,Assam,5.71,4.19,36.28,5.71,6.269999999999991,6.27
2014-03-21,18,Assam,1.93,3.48,-44.54,1.93,8.189999999999992,8.200000000000001
2014-03-22,18,Assam,0.4,3.91,-89.77,0.4,8.03999999999999,8.6
2014-03-23,18,Assam,2.44,2.5,-2.4,2.44,4.7699999999999925,11.040000000000001
2014-03-24,18,Assam,1.11,3.17,-64.98,1.11,3.949999999999992,12.15
2014-03-25,18,Assam,0.79,3.67,-78.47,0.79,4.339999999999992,12.930000000000001
2014-03-26,18,Assam,3.58,2.89,23.88,3.58,5.4799999999999915,15.96
2014-03-27,18,Assam,2.29,3.66,-37.43,2.29,6.659999999999991,12.540000000000001
2014-03-28,18,Assam,3.01,4.83,-37.68,3.01,8.879999999999992,13.620000000000001
2014-03-29,18,Assam,3.12,3.0,4.0,3.12,8.419999999999991,16.34
2014-03-30,18,Assam,1.43,3.73,-61.66,1.43,7.559999999999992,15.330000000000002
2014-03-31,18,Assam,0.85,4.84,-82.44,0.85,5.3999999999999915,15.07
2014-04-01,18,Assam,1.01,5.22,-80.65,1.01,3.2899999999999916,15.290000000000001
2014-04-02,18,Assam,1.26,4.29,-70.63,1.26,3.1199999999999917,12.97
2014-04-03,18,Assam,0.04,3.3,-98.79,0.04,2.3099999999999916,10.72
2014-04-04,18,Assam,3.49,4.1,-14.88,3.49,4.789999999999992,11.200000000000001
2014-04-05,18,Assam,0.69,4.53,-84.77,0.69,4.219999999999992,8.770000000000001
2014-04-06,18,Assam,0.1,3.47,-97.12,0.1,4.279999999999992,7.440000000000001
2014-04-07,18,Assam,0.08,4.34,-98.16,0.08,0.869999999999992,6.670000000000001
2014-04-08,18,Assam,6.78,5.23,29.64,6.78,6.959999999999992,12.440000000000001
2014-04-09,18,Assam,14.05,5.97,135.34,14.05,20.909999999999993,25.230000000000004
2014-04-10,18,Assam,5.03,5.32,-5.45,5.03,25.859999999999992,30.220000000000002
2014-04-11,18,Assam,0.26,5.78,-95.5,0.26,19.339999999999993,26.990000000000002
2014-04-12,18,Assam,0.0,5.94,-100.0,0.0,5.289999999999993,26.300000000000004
2014-04-13,18,Assam,0.31,6.53,-95.25,0.31,0.569999999999993,26.51
2014-04-14,18,Assam,0.0,6.28,-100.0,0.0,0.3099999999999929,26.430000000000003
2014-04-15,18,Assam,0.0,7.61,-100.0,0.0,0.3099999999999929,19.650000000000002
2014-04-16,18,Assam,0.24,7.32,-96.72,0.24,0.23999999999999289,5.840000000000002
2014-04-17,18,Assam,3.93,6.47,-39.26,3.93,4.169999999999993,4.740000000000002
2014-04-18,18,Assam,2.33,7.24,-67.82,2.33,6.499999999999993,6.810000000000002
2014-04-19,18,Assam,0.0,7.57,-100.0,0.0,6.259999999999993,6.810000000000002
2014-04-20,18,Assam,0.15,6.32,-97.63,0.15,2.4799999999999933,6.650000000000002
2014-04-21,18,Assam,0.16,6.58,-97.57,0.16,0.30999999999999334,6.810000000000001
2014-04-22,18,Assam,0.0,5.9,-100.0,0.0,0.30999999999999334,6.810000000000001
2014-04-23,18,Assam,0.0,6.45,-100.0,0.0,0.15999999999999334,6.570000000000002
2014-04-24,18,Assam,0.0,7.2,-100.0,0.0,0.0,2.640000000000002
2014-04-25,18,Assam,0.08,6.55,-98.78,0.08,0.07999999999999334,0.3900000000000018
2014-04-26,18,Assam,0.94,6.0,-84.33,0.94,1.0199999999999934,1.3300000000000018
2014-04-27,18,Assam,1.26,6.56,-80.79,1.26,2.279999999999993,2.4400000000000017
2014-04-28,18,Assam,3.57,7.23,-50.62,3.57,5.7699999999999925,5.850000000000001
2014-04-29,18,Assam,5.5,9.25,-40.54,5.5,10.329999999999993,11.350000000000001
2014-04-30,18,Assam,3.92,11.48,-65.85,3.92,12.989999999999993,15.270000000000001
2014-05-01,18,Assam,0.16,11.03,-98.55,0.16,9.579999999999993,15.430000000000001
2014-05-02,18,Assam,3.6,10.15,-64.53,3.6,7.679999999999993,18.950000000000003
2014-05-03,18,Assam,4.49,9.83,-54.32,4.49,8.249999999999993,22.5
2014-05-04,18,Assam,12.9,10.16,26.97,12.9,20.989999999999995,34.14
2014-05-05,18,Assam,11.58,11.24,3.02,11.58,28.96999999999999,42.150000000000006
2014-05-06,18,Assam,1.55,11.69,-86.74,1.55,26.029999999999994,38.2
2014-05-07,18,Assam,28.67,11.88,141.33,28.67,41.8,62.95
2014-05-08,18,Assam,34.14,10.08,238.69,34.14,64.36,96.93
2014-05-09,18,Assam,44.69,10.18,339.0,44.69,107.5,138.01999999999998
2014-05-10,18,Assam,21.54,9.91,117.36,21.54,100.36999999999999,155.07000000000002
2014-05-11,18,Assam,15.14,9.19,64.74,15.14,81.36999999999999,157.31
2014-05-12,18,Assam,11.3,10.98,2.91,11.3,47.97999999999999,157.03
2014-05-13,18,Assam,14.21,9.86,44.12,14.21,40.64999999999999,169.69000000000003
2014-05-14,18,Assam,6.93,9.61,-27.89,6.93,32.44,147.95
2014-05-15,18,Assam,5.39,10.1,-46.63,5.39,26.529999999999994,119.2
2014-05-16,18,Assam,3.09,10.34,-70.12,3.09,15.409999999999993,77.6
2014-05-17,18,Assam,3.93,10.49,-62.54,3.93,12.409999999999993,59.99
2014-05-18,18,Assam,4.1,9.81,-58.21,4.1,11.119999999999994,48.95
2014-05-19,18,Assam,1.82,11.25,-83.82,1.82,9.849999999999993,39.470000000000006
2014-05-20,18,Assam,2.99,13.41,-77.7,2.99,8.909999999999993,28.25
2014-05-21,18,Assam,7.56,12.1,-37.52,7.56,12.369999999999994,28.88
2014-05-22,18,Assam,7.87,10.72,-26.59,7.87,18.419999999999995,31.36
2014-05-23,18,Assam,4.87,9.33,-47.8,4.87,20.299999999999994,33.14
2014-05-24,18,Assam,1.6,8.24,-80.58,1.6,14.339999999999995,30.81
2014-05-25,18,Assam,1.66,10.12,-83.6,1.66,8.129999999999994,28.37
2014-05-26,18,Assam,7.29,12.09,-39.7,7.29,10.549999999999994,33.84
2014-05-27,18,Assam,4.84,12.33,-60.75,4.84,13.789999999999994,35.69
2014-05-28,18,Assam,9.66,11.99,-19.43,9.66,21.789999999999992,37.79
2014-05-29,18,Assam,22.83,11.81,93.31,22.83,37.32999999999999,52.75
2014-05-30,18,Assam,11.25,13.72,-18.0,11.25,43.73999999999999,59.129999999999995
2014-05-31,18,Assam,0.77,10.48,-92.65,0.77,34.849999999999994,58.3
2014-06-01,18,Assam,0.17,10.62,-98.4,0.17,12.189999999999992,56.809999999999995
2014-06-02,18,Assam,1.45,12.46,-88.36,1.45,2.3899999999999926,50.96999999999999
2014-06-03,18,Assam,3.76,10.84,-65.31,3.76,5.379999999999992,49.89
2014-06-04,18,Assam,4.33,11.9,-63.61,4.33,9.539999999999992,44.559999999999995
2014-06-05,18,Assam,7.36,10.99,-33.03,7.36,15.449999999999992,29.089999999999996
2014-06-06,18,Assam,11.11,12.89,-13.81,11.11,22.79999999999999,28.949999999999996
2014-06-07,18,Assam,19.31,13.83,39.62,19.31,37.77999999999999,47.489999999999995
2014-06-08,18,Assam,8.92,14.63,-39.03,8.92,39.33999999999999,56.239999999999995
2014-06-09,18,Assam,12.97,17.14,-24.33,12.97,41.19999999999999,67.75999999999999
2014-06-10,18,Assam,14.29,14.6,-2.12,14.29,36.17999999999999,78.28999999999999
2014-06-11,18,Assam,15.69,13.37,17.35,15.69,42.94999999999999,89.64999999999999
2014-06-12,18,Assam,11.13,14.87,-25.15,11.13,41.109999999999985,93.41999999999999
2014-06-13,18,Assam,8.13,14.59,-44.28,8.13,34.94999999999999,90.44
2014-06-14,18,Assam,6.87,17.76,-61.32,6.87,26.129999999999992,78.0
2014-06-15,18,Assam,6.94,16.2,-57.16,6.94,21.93999999999999,76.02
2014-06-16,18,Assam,2.7,15.44,-82.51,2.7,16.50999999999999,65.75
2014-06-17,18,Assam,4.8,15.76,-69.54,4.8,14.439999999999989,56.260000000000005
2014-06-18,18,Assam,5.78,15.27,-62.15,5.78,13.27999999999999,46.349999999999994
2014-06-19,18,Assam,20.1,15.33,31.12,20.1,30.679999999999993,55.32000000000001
2014-06-20,18,Assam,24.87,15.48,60.66,24.87,50.74999999999999,72.06
2014-06-21,18,Assam,13.11,13.91,-5.75,13.11,58.07999999999999,78.3
2014-06-22,18,Assam,31.9,15.98,99.62,31.9,69.88,103.25999999999999
2014-06-23,18,Assam,16.71,13.61,22.78,16.71,61.719999999999985,117.27
2014-06-24,18,Assam,22.28,12.75,74.75,22.28,70.88999999999999,134.75
2014-06-25,18,Assam,4.48,13.64,-67.16,4.48,43.47,133.45
2014-06-26,18,Assam,15.48,14.28,8.4,15.48,42.239999999999995,128.83
2014-06-27,18,Assam,18.31,12.65,44.74,18.31,38.26999999999999,122.27
2014-06-28,18,Assam,12.26,12.61,-2.78,12.26,46.04999999999999,121.42
2014-06-29,18,Assam,6.2,11.95,-48.12,6.2,36.76999999999999,95.72
2014-06-30,18,Assam,10.21,12.77,-20.05,10.21,28.66999999999999,89.22
2014-07-01,18,Assam,9.29,14.28,-34.94,9.29,25.69999999999999,76.23
2014-07-02,18,Assam,14.21,14.56,-2.4,14.21,33.709999999999994,85.96
2014-07-03,18,Assam,10.81,14.09,-23.28,10.81,34.30999999999999,81.28999999999999
2014-07-04,18,Assam,7.11,12.85,-44.67,7.11,32.12999999999999,70.09
2014-07-05,18,Assam,8.22,13.66,-39.82,8.22,26.13999999999999,66.05
2014-07-06,18,Assam,6.49,13.43,-51.68,6.49,21.81999999999999,66.34
2014-07-07,18,Assam,8.37,12.95,-35.37,8.37,23.07999999999999,64.5
2014-07-08,18,Assam,10.04,15.34,-34.55,10.04,24.899999999999984,65.25
2014-07-09,18,Assam,7.46,15.34,-51.37,7.46,25.869999999999983,58.49999999999999
2014-07-10,18,Assam,3.55,14.27,-75.12,3.55,21.049999999999986,51.239999999999995
2014-07-11,18,Assam,5.9,13.73,-57.03,5.9,16.90999999999999,50.029999999999994
2014-07-12,18,Assam,11.52,14.56,-20.88,11.52,20.969999999999985,53.33
2014-07-13,18,Assam,6.49,12.89,-49.65,6.49,23.90999999999999,53.32999999999999
2014-07-14,18,Assam,21.53,12.21,76.33,21.53,39.53999999999999,66.49
2014-07-15,18,Assam,21.79,13.33,63.47,21.79,49.80999999999999,78.24
2014-07-16,18,Assam,17.12,13.09,30.79,17.12,60.43999999999998,87.9
2014-07-17,18,Assam,12.39,13.68,-9.43,12.39,51.29999999999998,96.74
2014-07-18,18,Assam,6.19,13.26,-53.32,6.19,35.69999999999999,97.03
2014-07-19,18,Assam,18.2,11.84,53.72,18.2,36.77999999999999,103.71
2014-07-20,18,Assam,2.49,11.07,-77.51,2.49,26.87999999999999,99.71
2014-07-21,18,Assam,9.06,13.28,-31.78,9.06,29.749999999999986,87.24
2014-07-22,18,Assam,6.98,14.59,-52.16,6.98,18.529999999999987,72.42999999999999
2014-07-23,18,Assam,10.23,12.98,-21.19,10.23,26.269999999999985,65.53999999999999
2014-07-24,18,Assam,8.63,15.59,-44.64,8.63,25.83999999999999,61.78
2014-07-25,18,Assam,21.14,13.99,51.11,21.14,39.999999999999986,76.72999999999999
2014-07-26,18,Assam,8.84,15.3,-42.22,8.84,38.609999999999985,67.36999999999999
2014-07-27,18,Assam,2.4,13.54,-82.27,2.4,32.37999999999999,67.28
2014-07-28,18,Assam,23.09,12.36,86.81,23.09,34.329999999999984,81.31
2014-07-29,18,Assam,16.46,12.87,27.89,16.46,41.94999999999999,90.78999999999999
2014-07-30,18,Assam,8.54,11.43,-25.28,8.54,48.08999999999999,89.1
2014-07-31,18,Assam,5.91,11.19,-47.18,5.91,30.909999999999986,86.38
